label,right_shoulder,left_shoulder,left_wrist_x,right_wrist_x,left_wrist_y,right_wrist_y
bas,45.50975930187577,28.34282981068873,0.6453462243080139,0.368293821811676,0.4483957886695862,0.442123681306839
bas,46.69127302842638,27.602870996127315,0.6489982604980469,0.3692164719104767,0.44070324301719666,0.4297198951244354
bas,48.349849873128804,36.62408867069295,0.644934356212616,0.3753012716770172,0.40410053730010986,0.4054630994796753
bas,57.39491518633483,49.926186491372974,0.6422438025474548,0.3842286169528961,0.3639165759086609,0.36894524097442627
bas,69.32298161210139,68.56550885764898,0.6372365951538086,0.3837684392929077,0.31840503215789795,0.331052303314209
milieu,89.46947559472008,93.02002805336674,0.6294853091239929,0.3886726200580597,0.2607920169830322,0.2851892113685608
milieu,104.3046429618816,114.84828660288485,0.6292018890380859,0.3962531089782715,0.22428499162197113,0.2497156411409378
milieu,126.30638895924623,129.90141456849273,0.6274987459182739,0.4076994061470032,0.1822229027748108,0.19720017910003662
milieu,141.58663413898466,146.23215248145627,0.6284748911857605,0.4169698655605316,0.14863312244415283,0.16976618766784668
milieu,152.49328665936196,154.68417922466176,0.616173267364502,0.4238058626651764,0.10439849644899368,0.1385502815246582
haut,159.9914705090357,158.72525022837024,0.6213850378990173,0.4358065128326416,0.10427916049957275,0.11448752880096436
haut,164.1015677842737,167.67259616373485,0.6151403188705444,0.4371439516544342,0.0820196270942688,0.10418707877397537
haut,164.42735815264584,165.13976815048315,0.618302583694458,0.4369870126247406,0.0937243178486824,0.10714882612228394
haut,160.69390043630887,158.5114515649961,0.6187821626663208,0.43351468443870544,0.09826523810625076,0.11271989345550537
milieu,157.597367973322,157.8664353331009,0.6201958656311035,0.42499837279319763,0.12157267332077026,0.14144867658615112
milieu,153.81723470337832,154.77690851220643,0.6281045079231262,0.4205693304538727,0.1351819634437561,0.14825934171676636
milieu,144.4594324673246,145.45849922016689,0.629531741142273,0.4135662913322449,0.15909194946289062,0.1646440029144287
milieu,139.05652612034007,135.43485424128679,0.6300183534622192,0.41056936979293823,0.17495512962341309,0.18277007341384888
milieu,130.43934144951504,129.00209054789323,0.6304819583892822,0.4135376811027527,0.18907350301742554,0.19052082300186157
milieu,113.93059881866145,122.20968806159465,0.633816659450531,0.4025723934173584,0.21495211124420166,0.22729110717773438
milieu,101.48736969966117,110.08658736481819,0.6302468180656433,0.4013725221157074,0.23798193037509918,0.24108415842056274
milieu,94.80977192238916,98.29987422118803,0.6318930387496948,0.39253953099250793,0.262184739112854,0.27447158098220825
milieu,86.10831703432329,77.3033336163817,0.6326815485954285,0.3890591561794281,0.28436702489852905,0.2919175624847412
milieu,77.46372974870108,68.12549204382248,0.6335433125495911,0.38360974192619324,0.31768447160720825,0.319477379322052
bas,65.15000920925526,50.2831711405053,0.6399352550506592,0.38630223274230957,0.3474087119102478,0.34631404280662537
bas,60.72831696158976,45.60560672551077,0.642835259437561,0.37851816415786743,0.37785181403160095,0.36488866806030273
bas,51.45611072771843,40.23043645002953,0.644618570804596,0.3807828426361084,0.3914358913898468,0.38556843996047974
bas,48.76506053702086,28.704595356369325,0.6431885361671448,0.377785325050354,0.43146181106567383,0.41512566804885864
bas,45.56074762611261,28.317686571801886,0.6497389078140259,0.3712173104286194,0.42960983514785767,0.4302462637424469
bas,45.056465425479715,24.661783424801495,0.6486172676086426,0.37077879905700684,0.4587629437446594,0.4399721920490265
bas,45.29377169875786,24.836858533123483,0.6467877626419067,0.3688400983810425,0.4671800434589386,0.4397706389427185
bas,44.21357476174765,27.775675935299912,0.6470327973365784,0.370636522769928,0.4389094412326813,0.4322466254234314
bas,48.94079794359215,34.778266848056084,0.6439996361732483,0.3769451081752777,0.40884917974472046,0.3970656394958496
bas,52.848978607053446,49.942696933258894,0.6393082141876221,0.38180243968963623,0.35731032490730286,0.37265744805336
bas,69.57493913516073,71.19559761059605,0.6374424695968628,0.3830844759941101,0.31719982624053955,0.3303567171096802
milieu,87.59225652771008,93.67079684658542,0.6273905634880066,0.38807037472724915,0.25142574310302734,0.28767889738082886
milieu,101.0172642076541,111.0927732384718,0.6308644413948059,0.397055983543396,0.2285032868385315,0.25803452730178833
milieu,121.3060182755132,127.69023057343774,0.6297385096549988,0.4020084738731384,0.1890392303466797,0.21967071294784546
milieu,136.35316192497487,134.31795204939905,0.6312234401702881,0.4126184582710266,0.1655901074409485,0.18528389930725098
milieu,148.97760655822316,149.0586500459368,0.6308929324150085,0.42203083634376526,0.1418142318725586,0.14924895763397217
haut,158.61639527199614,154.82267848309272,0.6145020723342896,0.42483311891555786,0.10238111019134521,0.13257712125778198
haut,163.41208120914578,164.65058366303185,0.6197148561477661,0.43425607681274414,0.09119319915771484,0.1132880449295044
haut,170.56459221141202,167.7893797690178,0.6154897212982178,0.44053441286087036,0.07177698612213135,0.09819567203521729
haut,170.52059394851742,166.34281297190765,0.6172783374786377,0.4374907612800598,0.07787841558456421,0.09864752739667892
haut,162.0301831588067,157.88711637041197,0.6189376711845398,0.43833690881729126,0.10620266944169998,0.10664904117584229
milieu,156.8069274277789,153.5352358251618,0.6291034817695618,0.4215264320373535,0.13112378120422363,0.13641661405563354
milieu,149.00229908342348,146.56743539819053,0.6267108917236328,0.4174729287624359,0.14726334810256958,0.15503370761871338
milieu,136.275931287694,136.76126037037903,0.6322137713432312,0.41181039810180664,0.16641104221343994,0.18436352908611298
milieu,124.95675167759042,125.96222265453704,0.6299073696136475,0.40313753485679626,0.18693995475769043,0.19991223514080048
milieu,113.68525888658039,118.52973514912313,0.6337239146232605,0.4035417437553406,0.21810531616210938,0.2304113656282425
milieu,103.79411310132298,106.86891127056226,0.6322921514511108,0.3986097276210785,0.24653862416744232,0.25300705432891846
milieu,93.01568366829936,90.1082153218391,0.6319068670272827,0.3909296989440918,0.26840823888778687,0.27714139223098755
milieu,85.6055798313369,78.93358036558182,0.6330870985984802,0.38515418767929077,0.29919809103012085,0.30957090854644775
milieu,67.41036021137292,54.247046052634154,0.639055073261261,0.383391797542572,0.33799612522125244,0.3349915146827698
bas,57.58863182519809,45.27897509623544,0.6379384398460388,0.38439249992370605,0.3560253977775574,0.3604222238063812
bas,50.92010463252718,37.93020466162858,0.6420668363571167,0.38170871138572693,0.39570826292037964,0.3793015480041504
bas,45.24791357124097,26.169884593022648,0.6482274532318115,0.38200652599334717,0.4494137167930603,0.4107441306114197
bas,43.28420070243599,22.416878372230716,0.6444948315620422,0.3714565634727478,0.46559765934944153,0.4307258725166321
bas,42.16221929907125,19.8608216144959,0.6431998610496521,0.37297332286834717,0.4720301032066345,0.4437950849533081
bas,42.54665032040775,22.6422576162457,0.6476617455482483,0.3691938519477844,0.4610212445259094,0.4373602271080017
bas,42.69783237943123,25.845471426440966,0.64629727602005,0.37260934710502625,0.4471226930618286,0.4322282671928406
bas,48.793207154922044,34.317186540798076,0.6433671116828918,0.37896373867988586,0.4006412625312805,0.399184912443161
bas,51.1560706317924,50.0531128901829,0.6389660835266113,0.38409096002578735,0.3521319031715393,0.37131989002227783
bas,70.65992108511601,76.26762111916584,0.6336635947227478,0.3826688826084137,0.30450451374053955,0.32570886611938477
milieu,87.23852421617431,92.25491223972607,0.6312519907951355,0.3921208381652832,0.25828588008880615,0.28681862354278564
milieu,108.04677113675476,116.20335018651957,0.6331627368927002,0.39660879969596863,0.22234559059143066,0.25218236446380615
milieu,121.00117220133869,128.04449545787983,0.6282199025154114,0.4042222499847412,0.17971551418304443,0.21099837124347687
milieu,139.44382504385325,137.95106624459547,0.6301875710487366,0.41228049993515015,0.1653788685798645,0.1800023764371872
milieu,154.06932061690776,151.02969236401682,0.626143753528595,0.4224792420864105,0.12894833087921143,0.14322495460510254
milieu,160.34171968590718,158.11686180954044,0.6181759238243103,0.4308602213859558,0.09798175096511841,0.1117173433303833
haut,165.94942216005794,163.21852352883548,0.6170648336410522,0.4410758912563324,0.08732599020004272,0.10835278034210205
haut,166.27409964219896,163.9993079895487,0.6223220825195312,0.44380679726600647,0.09747941046953201,0.10396044701337814
haut,163.95798885078463,159.45223641269604,0.6235180497169495,0.4325994849205017,0.10168331861495972,0.10925924777984619
milieu,160.69882703877173,155.59839165579206,0.6227980256080627,0.42212456464767456,0.12085628509521484,0.13472288846969604
milieu,150.0371404603966,151.9371115400494,0.6261701583862305,0.4189603924751282,0.13625258207321167,0.15302115678787231
milieu,139.18843672869153,141.03694713578892,0.6282539963722229,0.41170549392700195,0.1610196828842163,0.1808503270149231
milieu,130.52097356830726,129.53661258312783,0.6279168128967285,0.40675583481788635,0.1852537989616394,0.20105797052383423
milieu,111.96812219431217,121.86538352209142,0.6333815455436707,0.40163159370422363,0.20947939157485962,0.23081082105636597
milieu,108.87484253128302,107.93637733851936,0.6315521001815796,0.39784708619117737,0.2380656599998474,0.2448849081993103
milieu,90.73040446083364,100.34930490799236,0.6310029625892639,0.39147740602493286,0.2555670142173767,0.2776656746864319
milieu,84.98350479616253,81.06602963220254,0.6331618428230286,0.3861968517303467,0.28525733947753906,0.2984415888786316
bas,72.96248132484689,65.95035569023179,0.6382251381874084,0.3813507854938507,0.31996405124664307,0.32639461755752563
bas,56.6339512207854,49.62906484036973,0.636288583278656,0.3836946487426758,0.33938485383987427,0.35454148054122925
bas,51.149025658890885,42.48982280206487,0.6400079727172852,0.3837457299232483,0.3690136671066284,0.3808418810367584
bas,45.803964784387254,31.595055182349757,0.6392065286636353,0.3833468556404114,0.41300350427627563,0.4014877676963806
bas,41.92051962786858,27.402007222782903,0.6483027935028076,0.3769112527370453,0.43282556533813477,0.426633358001709
bas,39.26636212278516,19.390905569700507,0.6396253108978271,0.3709263801574707,0.48187556862831116,0.44691184163093567
bas,40.787211815324476,19.776700506233336,0.6409910321235657,0.3657549023628235,0.4899400472640991,0.45862096548080444
bas,40.45772334878143,23.03324997892087,0.6469175815582275,0.36564987897872925,0.4671875536441803,0.4586484134197235
bas,41.83303068782983,27.680982158587558,0.6472485065460205,0.37275421619415283,0.44478362798690796,0.43562808632850647
bas,44.46653245252487,32.103661762092145,0.6445954442024231,0.3791305124759674,0.40939950942993164,0.4140458106994629
bas,50.56255756799185,46.40545157051957,0.6405596137046814,0.3795451819896698,0.35990697145462036,0.3875716030597687
bas,63.84960649001366,57.486346497400184,0.6406711339950562,0.3847808241844177,0.33258581161499023,0.3445432186126709
milieu,85.36740586151694,86.79436718289601,0.6309707164764404,0.38830193877220154,0.27927565574645996,0.3038789629936218
milieu,94.2312655974039,100.62260370190273,0.6278684139251709,0.3991718590259552,0.24853962659835815,0.26345908641815186
milieu,112.16030944290834,115.43731062634409,0.6303865909576416,0.40181565284729004,0.2207840532064438,0.2335948348045349
milieu,121.03108655130302,126.68210380468697,0.6285722255706787,0.4072745442390442,0.19199204444885254,0.19998937845230103
milieu,136.96466835541776,138.59170314401027,0.6319055557250977,0.4107794165611267,0.16241848468780518,0.18203149735927582
milieu,149.58088549910156,148.30840202423616,0.6337006688117981,0.4216260015964508,0.14010608196258545,0.1373555064201355
milieu,155.31430843389998,152.6761617683383,0.6186109185218811,0.423562616109848,0.09954440593719482,0.12846380472183228
haut,161.48770860744546,161.9596289903505,0.6208328008651733,0.4334745407104492,0.10299641638994217,0.10932493209838867
haut,168.4815809936116,168.51773801415737,0.6146414279937744,0.4407307505607605,0.07919830083847046,0.09745138883590698
haut,171.67487717223597,167.11329474496773,0.6142310500144958,0.4426557421684265,0.06917625665664673,0.0926445722579956
haut,166.85968857619545,162.69736015218845,0.6180890202522278,0.43734461069107056,0.10720616579055786,0.10839521884918213
haut,163.6992982640449,154.53732301507296,0.6201149225234985,0.4305535852909088,0.10886532813310623,0.1153024435043335
milieu,155.7334600572606,154.5476052875893,0.6240726709365845,0.42138394713401794,0.12728476524353027,0.1419925093650818
milieu,144.54928703215018,144.4414303176953,0.6290823817253113,0.41524243354797363,0.16165632009506226,0.17184382677078247
milieu,135.66874113332142,135.0615225719815,0.6250165700912476,0.4109411835670471,0.1669817566871643,0.18891960382461548
milieu,111.40157997993857,127.2982808395465,0.6289395093917847,0.4030226767063141,0.19827161729335785,0.22061459720134735
milieu,107.46052092492013,112.40608877867551,0.630118727684021,0.4000115990638733,0.22473978996276855,0.2428153157234192
milieu,96.84308819122371,98.69027101484956,0.6302235126495361,0.39392173290252686,0.2542533874511719,0.27244919538497925
milieu,86.19873741915848,81.59446436029044,0.6344729065895081,0.3887442648410797,0.2827220559120178,0.2957918047904968
milieu,78.95684151371898,70.74179761741135,0.6327196955680847,0.38445574045181274,0.3113985061645508,0.3200652003288269
milieu,66.16729367195339,52.93364390878955,0.6380083560943604,0.3862189054489136,0.3436710238456726,0.34595397114753723
bas,53.185373698159225,41.614396236280065,0.6376941800117493,0.3821554183959961,0.36938929557800293,0.37169745564460754
bas,49.24025711201648,37.50281917354021,0.6470407247543335,0.38160452246665955,0.40305083990097046,0.3902049958705902
bas,45.590805485370666,26.95861547848288,0.646009087562561,0.3729632496833801,0.4379134774208069,0.42456457018852234
bas,43.42198641601141,26.494431810418057,0.6466516256332397,0.37020060420036316,0.4502004086971283,0.43751052021980286
bas,42.19531951072309,23.82188893535112,0.6482467651367188,0.36870211362838745,0.45787808299064636,0.44383102655410767
bas,42.251310757887495,23.705770804733863,0.6423954367637634,0.3677835464477539,0.46130019426345825,0.4468730390071869
bas,42.144535974667434,26.22795575981992,0.6435192227363586,0.37178343534469604,0.43936681747436523,0.438519150018692
bas,45.238591651579554,33.74259616724582,0.6424911618232727,0.3811693489551544,0.3940497934818268,0.40607762336730957
bas,51.67226733264092,45.38479920751828,0.6394153237342834,0.3795657753944397,0.35288006067276,0.37107259035110474
bas,65.44188615708941,67.16685286448359,0.634792685508728,0.38660499453544617,0.30973106622695923,0.33136510848999023
milieu,89.79902114703597,90.79051402518012,0.6274837255477905,0.3896913528442383,0.26092588901519775,0.28811103105545044
milieu,98.61087320009854,110.59282175103235,0.6264365315437317,0.39433643221855164,0.22915905714035034,0.26134932041168213
milieu,109.41074768282719,122.6393979691991,0.6293914914131165,0.4010550379753113,0.20573918521404266,0.2319093942642212
milieu,127.65882425692178,133.6503734133055,0.6257073879241943,0.4051598012447357,0.16511058807373047,0.19800804555416107
milieu,135.5407799328187,141.13093857212914,0.6290580630302429,0.4101237654685974,0.15738415718078613,0.18115872144699097
milieu,148.92086868297721,149.25355863147695,0.6274644136428833,0.4186092019081116,0.13800227642059326,0.15236318111419678
milieu,157.10922477751723,156.5292592780468,0.6225631237030029,0.4259202480316162,0.11495542526245117,0.13410574197769165
haut,161.58865337968564,161.11991378064894,0.6188987493515015,0.43383780121803284,0.10352659225463867,0.1179344579577446
haut,169.00958647652283,167.16243886101273,0.6136487722396851,0.4366071820259094,0.072013258934021,0.10775763541460037
haut,171.5071641588222,167.64995661635672,0.6142109036445618,0.4428054392337799,0.07606178522109985,0.09483814239501953
haut,166.56166936476208,162.21867292965538,0.6176594495773315,0.4371136724948883,0.08741211891174316,0.09977810829877853
haut,161.70859432697497,157.4166639956927,0.6197364330291748,0.42939311265945435,0.10307490825653076,0.12103015184402466
milieu,154.18998302552885,151.5636999770104,0.6280372142791748,0.42140406370162964,0.13221758604049683,0.1437484622001648
milieu,144.63785376076248,143.5420737017599,0.6304868459701538,0.41318148374557495,0.16796141862869263,0.17158138751983643
milieu,133.99714162844433,134.52434973808315,0.6282615661621094,0.4110332429409027,0.1773337721824646,0.18669670820236206
milieu,127.82738508436375,128.60899927627628,0.6294112801551819,0.40174397826194763,0.1979694366455078,0.2139606475830078
milieu,110.51141269339648,120.89134934247,0.63130122423172,0.3985753655433655,0.22122429311275482,0.23801332712173462
milieu,97.61783679129577,110.60081024933807,0.6321359872817993,0.398609459400177,0.2429978847503662,0.26111364364624023
milieu,97.02290182068074,90.62799275768162,0.6331188678741455,0.39210155606269836,0.2693723440170288,0.2787996530532837
milieu,77.19043839906851,80.20876184008381,0.6343216300010681,0.3856682777404785,0.29981547594070435,0.30412590503692627
milieu,65.2578799346631,60.13858284213848,0.6348431706428528,0.38269034028053284,0.3278016448020935,0.332000195980072
bas,62.83941775997307,50.014830942495685,0.6386221647262573,0.38432425260543823,0.3487883508205414,0.34379512071609497
bas,57.313955102159554,42.064040297146406,0.6380761861801147,0.37688693404197693,0.37217944860458374,0.37828558683395386
bas,48.22652142284022,34.446360267431295,0.6459478139877319,0.37982290983200073,0.4202173352241516,0.39432990550994873
bas,44.69146019753322,28.50843463837444,0.6486672163009644,0.371598482131958,0.4423307180404663,0.43000519275665283
bas,42.32477017397178,25.85732518891193,0.6456132531166077,0.36923491954803467,0.4498535096645355,0.4475531578063965
bas,26.467893911578518,29.549806809435484,0.6806825399398804,0.3118777871131897,0.5174615979194641,0.5330492258071899
bas,25.8287923800965,30.920963358730216,0.6828803420066833,0.31729698181152344,0.5027012825012207,0.5212984085083008
bas,32.43929271501417,37.40167298916984,0.6815932989120483,0.31311988830566406,0.4687187075614929,0.49182799458503723
bas,47.054091915411924,47.60878401488931,0.6777026653289795,0.3113274574279785,0.44539323449134827,0.44303494691848755
bas,68.06040316075274,64.17759736092096,0.6789528131484985,0.3041272759437561,0.3712509870529175,0.37860000133514404
milieu,90.75090488029583,87.33753634078931,0.6791269779205322,0.307358980178833,0.3120538592338562,0.3048475980758667
milieu,116.9784158539528,111.79887885541329,0.6787786483764648,0.312292218208313,0.23551678657531738,0.2444022297859192
milieu,139.96496747710088,134.23048720992014,0.6723810434341431,0.3077825903892517,0.15987634658813477,0.17414557933807373
milieu,154.39019215708717,148.6086487995463,0.6715071201324463,0.31075572967529297,0.1178056001663208,0.10946929454803467
haut,169.39528849880136,165.58043492325635,0.6586397886276245,0.31698697805404663,0.05829143524169922,0.06360644102096558
haut,175.14769723556068,170.42264634427124,0.656649649143219,0.31946438550949097,0.04786604642868042,0.04908013343811035
haut,175.14769723556068,170.42264634427124,0.656649649143219,0.31946438550949097,0.04786604642868042,0.04908013343811035
haut,176.29969422008404,171.7147332916099,0.6585572957992554,0.3153434693813324,0.06337100267410278,0.061807096004486084
haut,174.71902167923542,168.21831288477105,0.6495463848114014,0.3169638216495514,0.0723908543586731,0.055123090744018555
haut,172.83858231193673,170.89805107035218,0.6507422924041748,0.31822967529296875,0.07099735736846924,0.06403094530105591
haut,174.29359960392597,168.18675623109016,0.6501892805099487,0.3156410753726959,0.08247125148773193,0.07854503393173218
haut,174.29359960392597,168.18675623109016,0.6501892805099487,0.3156410753726959,0.08247125148773193,0.07854503393173218
haut,176.36439368147674,173.36405328577695,0.6526087522506714,0.31262487173080444,0.07556545734405518,0.04711860418319702
haut,172.59183717920922,169.452676349206,0.653854489326477,0.3167840242385864,0.07012611627578735,0.05499953031539917
haut,173.53739352614568,171.44852540940843,0.6541673541069031,0.31545162200927734,0.0696830153465271,0.03983569145202637
haut,173.53739352614568,171.44852540940843,0.6541673541069031,0.31545162200927734,0.0696830153465271,0.03983569145202637
haut,178.16029525750474,170.77394738636323,0.6547845602035522,0.3115380108356476,0.06567502021789551,0.05046367645263672
haut,178.16029525750474,170.77394738636323,0.6547845602035522,0.3115380108356476,0.06567502021789551,0.05046367645263672
haut,175.45670142380413,168.83957899218046,0.6501938104629517,0.31475740671157837,0.06430119276046753,0.04318159818649292
haut,169.25610239834648,166.813265126857,0.6571890711784363,0.3107595145702362,0.09714901447296143,0.06836539506912231
haut,160.34554079322766,155.71179143639503,0.6689964532852173,0.31464773416519165,0.08975785225629807,0.0893782377243042
milieu,150.78658024756584,148.5940938904305,0.6645565032958984,0.3045838475227356,0.10765618085861206,0.11350256949663162
milieu,134.3338107422675,132.4638632651301,0.6603712439537048,0.3040081262588501,0.16249841451644897,0.14769607782363892
milieu,111.32658987038819,105.09520907749445,0.6686930060386658,0.3020950257778168,0.23127253353595734,0.23039603233337402
milieu,86.3505013751977,93.31879995613988,0.6690129637718201,0.3018759489059448,0.27254313230514526,0.2843847870826721
milieu,71.68810762144989,70.71396128588471,0.6701352000236511,0.29975003004074097,0.33221346139907837,0.32875800132751465
bas,59.205218185433566,60.04416880773445,0.6739324331283569,0.29992666840553284,0.3699928820133209,0.37488991022109985
bas,48.15295087603964,47.342804182414774,0.6741321086883545,0.2996830344200134,0.4011247754096985,0.4059886634349823
