label,left_elbow_shoulder_hip,right_elbow_shoulder_hip,right_hip_knee_angle,left_hip_knee_angle,right_elbow_angle,left_elbow_angle,wrist,elbow
haut,6.908148556883645,45.72711571100373,nan,176.3840527784275,172.32649444240974,163.78044842675385,0.5095193635449256,0.6293700875876447
haut,6.734254133099964,46.310000947560106,nan,176.71654026188918,172.16050610725927,163.90376581587626,0.5189412845057754,0.6409605510693307
haut,7.853599455555048,49.26710143799679,nan,178.89093834837144,174.78630953408057,165.73897443064286,0.5576804820898434,0.6775786935917436
haut,10.656641079875532,49.942823312241046,nan,176.73050220901987,173.66557020869183,168.4507614576836,0.5344548694969031,0.6803418363468362
haut,10.466314861727211,48.26566769817124,nan,177.0469915611149,173.4675592338336,168.53291326001016,0.5329568067604223,0.6793217579335241
haut,10.129306157467179,48.756655282845955,nan,177.11780128480214,173.34787612605342,168.20589794960006,0.524499816838788,0.6713898545853169
haut,10.080152783237125,49.156703696072846,nan,177.35609975519174,173.7553470234818,166.41480668866302,0.5135280527386704,0.6461204218424422
haut,10.080152783237125,49.156703696072846,nan,177.35609975519174,173.7553470234818,166.41480668866302,0.5135280527386704,0.6461204218424422
haut,10.810748116700431,49.0677698515634,nan,174.31412669640687,173.59945787703904,166.17608716480242,0.5159960497455809,0.6436029715557331
haut,10.876104324037463,49.95966811216533,nan,175.40023691924182,171.49600516478432,165.1082589163417,0.5050541549735603,0.6336768305191559
haut,11.237071748683892,49.52511028120789,nan,173.8908673906481,173.2076672340891,166.13435647462427,0.5197004300069105,0.6546734613913241
haut,11.320021287217713,48.579106606844626,nan,174.81156977000472,172.6370417231712,166.13562189886366,0.5091113855094332,0.6456594026226176
haut,12.2743568370768,48.87988364096929,nan,172.42203053645576,172.82530077812945,166.4020455662938,0.5023355641587505,0.6384133478473987
haut,12.02262935164959,48.64802960490121,nan,173.9020765705731,172.0828308058365,166.27445980570099,0.5157371183761447,0.6535537867323559
haut,11.302228687650194,49.083609189921965,nan,175.7696493667229,172.39972722109434,164.90963579572932,0.5298832010905199,0.6570095139285349
haut,11.503855784534549,48.328924483488166,nan,174.85605321657712,172.52075862719005,165.0742240611466,0.5051517625928142,0.6280409499072275
haut,11.434282195033447,47.603924912275396,nan,176.99355273312514,172.6951262382956,166.35319466395248,0.5098241300304195,0.6427625185926242
haut,10.563086433269417,49.42425983574272,nan,171.52537811826645,171.28361484087137,162.86460957582807,0.5487718170343123,0.6619687315483239
haut,9.742507841232761,48.290920440401294,nan,177.30341434896005,170.858407829468,161.33555721217246,0.5252915056727397,0.632256158290723
haut,9.742507841232761,48.290920440401294,nan,177.30341434896005,170.858407829468,161.33555721217246,0.5252915056727397,0.632256158290723
bas,27.57922776331379,nan,nan,160.5557800171128,127.05682900338766,83.62043470483715,nan,nan
bas,32.16383859440389,nan,nan,165.2195888798991,97.30539987249531,77.18474591691432,nan,nan
bas,32.10940066471396,nan,nan,165.91241745958317,97.37014904430116,77.26297085000168,nan,nan
